Strain,Stress (MPa)
0.038670133,3.210941423
0.038703467,3.212995455
0.0387368,3.213745267
0.038770133,3.216099558
0.038803467,3.218576193
0.0388368,3.220294892
0.038870133,3.222807461
0.038903467,3.223072053
0.0389368,3.225493144
0.038970133,3.227232644
0.039003467,3.22912789
0.0390368,3.23120493
0.039070133,3.232597355
0.039103467,3.235561485
0.0391368,3.236916938
0.039170133,3.237834555
0.039203467,3.240353374
0.0392368,3.241698267
0.039270133,3.244729186
0.039303467,3.24614768
0.0393368,3.247446822
0.039370133,3.249963399
0.039403467,3.251001185
0.0394368,3.253955158
0.039470133,3.254791858
0.039503467,3.256070789
0.0395368,3.259332241
0.039570133,3.260305923
0.039603467,3.262584944
0.0396368,3.263449
0.039670133,3.265601815
0.039703467,3.267995493
0.0397368,3.269743595
0.039770133,3.272177549
0.039803467,3.273745727
0.0398368,3.275403601
0.039870133,3.276945327
0.039903467,3.278282452
0.0399368,3.280237321
0.039970133,3.282581317
0.040003467,3.284331799
0.0400368,3.286815726
0.040070133,3.288283189
0.040103467,3.290625617
0.0401368,3.291608823
0.040170133,3.293507865
0.040203467,3.295320363
0.0402368,3.296351864
0.040270133,3.298768246
0.040303467,3.300586005
0.0403368,3.302605521
0.040370133,3.304802425
0.040403467,3.30570944
0.0404368,3.307721009
0.040470133,3.308999759
0.040503467,3.310895392
0.0405368,3.313101488
0.040570133,3.315027846
0.040603467,3.317291384
0.0406368,3.318718946
0.040670133,3.320055391
0.040703467,3.322849706
0.0407368,3.323669058
0.040770133,3.326863802
0.040803467,3.328010847
0.0408368,3.329326963
0.040870133,3.331653772
0.040903467,3.332177256
0.0409368,3.334311927
0.040970133,3.33619376
0.041003467,3.337892848
0.0410368,3.340150238
0.041070133,3.341456132
0.041103467,3.343833055
0.0411368,3.345845088
0.041170133,3.3467901
0.041203467,3.348608985
0.0412368,3.349886256
0.041270133,3.351636419
0.041303467,3.353617511
0.0413368,3.355857691
0.041370133,3.358660761
0.041403467,3.359552608
0.0414368,3.360899678
0.041470133,3.361761181
0.041503467,3.364005713
0.0415368,3.366695045
0.041570133,3.368703503
0.041603467,3.370718739
0.0416368,3.372320991
0.041670133,3.3738069
0.041703467,3.374717911
0.0417368,3.376935103
0.041770133,3.378664098
0.041803467,3.380534491
0.0418368,3.381732131
0.041870133,3.383756986
0.041903467,3.385449126
0.0419368,3.387631947
0.041970133,3.389013928
0.042003467,3.390601293
0.0420368,3.392664896
0.042070133,3.393593642
0.042103467,3.396160028
0.0421368,3.39758718
0.042170133,3.399445876
0.042203467,3.401901655
0.0422368,3.402902042
0.042270133,3.404959932
0.042303467,3.406611064
0.0423368,3.407890193
0.042370133,3.410650829
0.042403467,3.41177423
0.0424368,3.413951729
0.042470133,3.414992704
0.042503467,3.416625045
0.0425368,3.419781017
0.042570133,3.419990306
0.042603467,3.422423083
0.0426368,3.424320839
0.042670133,3.425685344
0.042703467,3.428263936
0.0427368,3.428693406
0.042770133,3.430988454
0.042803467,3.433066419
0.0428368,3.435072056
0.042870133,3.436292571
0.042903467,3.438088001
0.0429368,3.440728726
0.042970133,3.442149411
0.043003467,3.443488687
0.0430368,3.444873949
0.043070133,3.445242941
0.043103467,3.447746199
0.0431368,3.449893869
0.043170133,3.451930033
0.043203467,3.453800465
0.0432368,3.454515844
0.043270133,3.456897015
0.043303467,3.458868518
0.0433368,3.460798918
0.043370133,3.462852348
0.043403467,3.463730359
0.0434368,3.465785596
0.043470133,3.467240384
0.043503467,3.468533791
0.0435368,3.471471413
0.043570133,3.47369999
0.043603467,3.475261732
0.0436368,3.476285259
0.043670133,3.477219564
0.043703467,3.480254185
0.0437368,3.481505024
0.043770133,3.483341084
0.043803467,3.484895006
0.0438368,3.48612768
0.043870133,3.488992444
0.043903467,3.489116791
0.0439368,3.491187197
0.043970133,3.492110132
0.044003467,3.494202324
0.0440368,3.496656102
0.044070133,3.497488085
0.044103467,3.499416761
0.0441368,3.500604241
0.044170133,3.502720163
0.044203467,3.505972222
0.0442368,3.507144261
0.044270133,3.508706447
0.044303467,3.510709433
0.0443368,3.511946459
0.044370133,3.513798913
0.044403467,3.514984663
0.0444368,3.517106774
0.044470133,3.518962764
0.044503467,3.520150037
0.0445368,3.522283069
0.044570133,3.522683042
0.044603467,3.525100264
0.0446368,3.52663849
0.044670133,3.528243815
0.044703467,3.530331065
0.0447368,3.53169354
0.044770133,3.533730436
0.044803467,3.535031734
0.0448368,3.536189283
0.044870133,3.538014954
0.044903467,3.539944668
0.0449368,3.542235587
0.044970133,3.544086292
0.045003467,3.544748634
0.0450368,3.546844928
0.045070133,3.548634681
0.045103467,3.550495319
0.0451368,3.552504646
0.045170133,3.553570808
0.045203467,3.556239187
0.0452368,3.557203644
0.045270133,3.559314135
0.045303467,3.560192585
0.0453368,3.561885304
0.045370133,3.564227141
0.045403467,3.565127444
0.0454368,3.567699284
0.045470133,3.568536214
0.045503467,3.570259684
0.0455368,3.57333215
0.045570133,3.574051211
0.045603467,3.576028411
0.0456368,3.5772636
0.045670133,3.57780498
0.045703467,3.580812856
0.0457368,3.581844788
0.045770133,3.584388143
0.045803467,3.585707665
0.0458368,3.586175636
0.045870133,3.588658586
0.045903467,3.589966671
0.0459368,3.591582429
0.045970133,3.593430629
0.046003467,3.595528271
0.0460368,3.597742651
0.046070133,3.598730488
0.046103467,3.600780557
0.0461368,3.601450796
0.046170133,3.603316169
0.046203467,3.605416371
0.0462368,3.607360554
0.046270133,3.60983892
0.046303467,3.610582817
0.0463368,3.611641965
0.046370133,3.613806889
0.046403467,3.615147968
0.0464368,3.617670176
0.046470133,3.618021545
0.046503467,3.61951932
0.0465368,3.621386251
0.046570133,3.62269263
0.046603467,3.62514568
0.0466368,3.626454652
0.046670133,3.628114214
0.046703467,3.630716107
0.0467368,3.632079423
0.046770133,3.63341275
0.046803467,3.635218495
0.0468368,3.63676776
0.046870133,3.638558921
0.046903467,3.639229087
0.0469368,3.641205321
0.046970133,3.642837526
0.047003467,3.644738795
0.0470368,3.646697501
0.047070133,3.647950546
0.047103467,3.650032138
0.0471368,3.6519743
0.047170133,3.652897829
0.047203467,3.654890801
0.0472368,3.655407434
0.047270133,3.657800949
0.047303467,3.659657171
0.0473368,3.660959506
0.047370133,3.662644942
0.047403467,3.663072462
0.0474368,3.665655157
0.047470133,3.667876831
0.047503467,3.669012194
0.0475368,3.67098528
0.047570133,3.671735947
0.047603467,3.673759788
0.0476368,3.675138178
0.047670133,3.676506272
0.047703467,3.678630873
0.0477368,3.680248005
0.047770133,3.682022479
0.047803467,3.683046872
0.0478368,3.684371047
0.047870133,3.686765826
0.047903467,3.687823373
0.0479368,3.690061548
0.047970133,3.690993682
0.048003467,3.692879947
0.0480368,3.694738726
0.048070133,3.695410716
0.048103467,3.698490166
0.0481368,3.699608373
0.048170133,3.70100787
0.048203467,3.70281284
0.0482368,3.704005296
0.048270133,3.706173703
0.048303467,3.70732978
0.0483368,3.708888364
0.048370133,3.7105766
0.048403467,3.711768043
0.0484368,3.713541737
0.048470133,3.715588885
0.048503467,3.717232606
0.0485368,3.719610074
0.048570133,3.71996677
0.048603467,3.720578106
0.0486368,3.722700539
0.048670133,3.724008311
0.048703467,3.726481666
0.0487368,3.727201375
0.048770133,3.729140162
0.048803467,3.730808633
0.0488368,3.732397324
0.048870133,3.735556247
0.048903467,3.737075824
0.0489368,3.738522334
0.048970133,3.740748484
0.049003467,3.740775994
0.0490368,3.74165996
0.049070133,3.743062632
0.049103467,3.744828477
0.0491368,3.746593059
0.049170133,3.748185849
0.049203467,3.750110148
0.0492368,3.751021788
0.049270133,3.752625875
0.049303467,3.753399876
0.0493368,3.754876282
0.049370133,3.757198278
0.049403467,3.758518623
0.0494368,3.761710025
0.049470133,3.763166273
0.049503467,3.764322297
0.0495368,3.76677393
0.049570133,3.767526425
0.049603467,3.769105695
0.0496368,3.770301848
0.049670133,3.771697627
0.049703467,3.77346542
0.0497368,3.774640611
0.049770133,3.775624393
0.049803467,3.777959492
0.0498368,3.779340935
0.049870133,3.780950532
0.049903467,3.782379076
0.0499368,3.78491353
0.049970133,3.786401972
0.050003467,3.787185618
0.0500368,3.788822142
0.050070133,3.789226712
0.050103467,3.791310586
0.0501368,3.793210807
0.050170133,3.794954468
0.050203467,3.797442921
0.0502368,3.798608797
0.050270133,3.799648707
0.050303467,3.801192481
0.0503368,3.803101131
0.050370133,3.805382407
0.050403467,3.805621479
0.0504368,3.806701123
0.050470133,3.809353265
0.050503467,3.809412018
0.0505368,3.811888702
0.050570133,3.813012824
0.050603467,3.814998627
0.0506368,3.816008202
0.050670133,3.817525313
0.050703467,3.819938882
0.0507368,3.822083689
0.050770133,3.823677092
0.050803467,3.824644803
0.0508368,3.825896817
0.050870133,3.82764839
0.050903467,3.829393666
0.0509368,3.831040638
0.050970133,3.83235041
0.051003467,3.834347669
0.0510368,3.836741894
0.051070133,3.837833903
0.051103467,3.839848616
0.0511368,3.840456263
0.051170133,3.84139202
0.051203467,3.843572604
0.0512368,3.843958399
0.051270133,3.846227262
0.051303467,3.848344516
0.0513368,3.849547641
0.051370133,3.850904959
0.051403467,3.851082297
0.0514368,3.853823963
0.051470133,3.856073518
0.051503467,3.858043939
0.0515368,3.859719715
0.051570133,3.860503053
0.051603467,3.861895684
0.0516368,3.863710621
0.051670133,3.864271394
0.051703467,3.865976115
0.0517368,3.866446683
0.051770133,3.869179298
0.051803467,3.870347578
0.0518368,3.871394045
0.051870133,3.87489798
0.051903467,3.875721878
0.0519368,3.877693147
0.051970133,3.87870265
0.052003467,3.879598702
0.0520368,3.882418776
0.052070133,3.883282731
0.052103467,3.885237943
0.0521368,3.886760772
0.052170133,3.888345859
0.052203467,3.89064594
0.0522368,3.891588117
0.052270133,3.892090854
0.052303467,3.894030554
0.0523368,3.89517984
0.052370133,3.897967968
0.052403467,3.899005221
0.0524368,3.900364984
0.052470133,3.901753024
0.052503467,3.902813119
0.0525368,3.905047994
0.052570133,3.906182622
0.052603467,3.908561901
0.0526368,3.909510965
0.052670133,3.910286588
0.052703467,3.911825
0.0527368,3.912624908
0.052770133,3.914797349
0.052803467,3.916729281
0.0528368,3.917544796
0.052870133,3.919826617
0.052903467,3.920456338
0.0529368,3.922879126
0.052970133,3.924417968
0.053003467,3.926160092
0.0530368,3.927629744
0.053070133,3.92860735
0.053103467,3.929874669
0.0531368,3.931510322
0.053170133,3.932414995
0.053203467,3.934277631
0.0532368,3.935360818
0.053270133,3.937881484
0.053303467,3.93962174
0.0533368,3.940832415
0.053370133,3.94313276
0.053403467,3.943636965
0.0534368,3.944468126
0.053470133,3.946107609
0.053503467,3.947584915
0.0535368,3.94953477
0.053570133,3.951016085
0.053603467,3.952474759
0.0536368,3.954112943
0.053670133,3.955164675
0.053703467,3.957524844
0.0537368,3.958812197
0.053770133,3.959730243
0.053803467,3.961005621
0.0538368,3.962251881
0.053870133,3.965414331
0.053903467,3.966512754
0.0539368,3.967420345
0.053970133,3.968055336
0.054003467,3.969603932
0.0540368,3.972229827
0.054070133,3.97306929
0.054103467,3.975564551
0.0541368,3.976632725
0.054170133,3.978189142
0.054203467,3.980194309
0.0542368,3.980547234
0.054270133,3.982711589
0.054303467,3.984719644
0.0543368,3.985636557
0.054370133,3.987430068
0.054403467,3.988115874
0.0544368,3.989455672
0.054470133,3.990481846
0.054503467,3.99126577
0.0545368,3.993463333
0.054570133,3.994179847
0.054603467,3.997043905
0.0546368,3.997987016
0.054670133,3.999335054
0.054703467,4.001847005
0.0547368,4.001943844
0.054770133,4.003696643
0.054803467,4.005606405
0.0548368,4.007428911
0.054870133,4.009259412
0.054903467,4.00992522
0.0549368,4.011585413
0.054970133,4.01302971
0.055003467,4.014057952
0.0550368,4.016285563
0.055070133,4.017150648
0.055103467,4.018955877
0.0551368,4.020742409
0.055170133,4.021627716
0.055203467,4.023705293
0.0552368,4.024342031
0.055270133,4.026226067
0.055303467,4.028114519
0.0553368,4.028256702
0.055370133,4.030446098
0.055403467,4.031175301
0.0554368,4.033277612
0.055470133,4.035101832
0.055503467,4.035954726
0.0555368,4.037022737
0.055570133,4.0388781
0.055603467,4.04011721
0.0556368,4.041719227
0.055670133,4.043317952
0.055703467,4.044490557
0.0557368,4.04556216
0.055770133,4.047560492
0.055803467,4.049502243
0.0558368,4.050698342
0.055870133,4.053063584
0.055903467,4.053293222
0.0559368,4.054882092
0.055970133,4.056432207
0.056003467,4.057240746
0.0560368,4.059591653
0.056070133,4.060657491
0.056103467,4.063030352
0.0561368,4.064099596
0.056170133,4.06476666
0.056203467,4.06657386
0.0562368,4.068197764
0.056270133,4.070173325
0.056303467,4.072657151
0.0563368,4.073019338
0.056370133,4.0741048
0.056403467,4.075605552
0.0564368,4.076071991
0.056470133,4.077864053
0.056503467,4.078835662
0.0565368,4.0811791
0.056570133,4.082424021
0.056603467,4.084473278
0.0566368,4.085937303
0.056670133,4.087114079
0.056703467,4.088993459
0.0567368,4.089228454
0.056770133,4.090829239
0.056803467,4.092274385
0.0568368,4.093468301
0.056870133,4.094947715
0.056903467,4.096592624
0.0569368,4.098633724
0.056970133,4.099831952
0.057003467,4.100577449
0.0570368,4.102191186
0.057070133,4.103586773
0.057103467,4.105463392
0.0571368,4.107069806
0.057170133,4.107810142
0.057203467,4.110431908
0.0572368,4.110561047
0.057270133,4.112261192
0.057303467,4.112988107
0.0573368,4.114182789
0.057370133,4.116633482
0.057403467,4.1173364
0.0574368,4.119610392
0.057470133,4.120587009
0.057503467,4.121338003
0.0575368,4.123793311
0.057570133,4.124544729
0.057603467,4.126141664
0.0576368,4.127667569
0.057670133,4.12891201
0.057703467,4.131239339
0.0577368,4.132492948
0.057770133,4.134197839
0.057803467,4.135870531
0.0578368,4.135953651
0.057870133,4.13778638
0.057903467,4.138653376
0.0579368,4.140207532
0.057970133,4.141118723
0.058003467,4.142579388
0.0580368,4.144135436
0.058070133,4.145305481
0.058103467,4.147599501
0.0581368,4.148656487
0.058170133,4.150581034
0.058203467,4.151816942
0.0582368,4.152620115
0.058270133,4.154427614
0.058303467,4.156628699
0.0583368,4.157025596
0.058370133,4.159335265
0.058403467,4.159995553
0.0584368,4.162000941
0.058470133,4.163140526
0.058503467,4.163793256
0.0585368,4.165343473
0.058570133,4.166350253
0.058603467,4.168447659
0.0586368,4.169478794
0.058670133,4.170653424
0.058703467,4.172901611
0.0587368,4.17326934
0.058770133,4.174998282
0.058803467,4.176870359
0.0588368,4.177764797
0.058870133,4.179502995
0.058903467,4.18098651
0.0589368,4.182483178
0.058970133,4.183931849
0.059003467,4.184405218
0.0590368,4.18656946
0.059070133,4.187511183
0.059103467,4.18988266
0.0591368,4.190845291
0.059170133,4.191930697
0.059203467,4.193487201
0.0592368,4.194013266
0.059270133,4.196148255
0.059303467,4.196560017
0.0593368,4.197423737
0.059370133,4.200159721
0.059403467,4.201334831
0.0594368,4.203064723
0.059470133,4.205227278
0.059503467,4.205816045
0.0595368,4.207065802
0.059570133,4.208108538
0.059603467,4.209343413
0.0596368,4.210804405
0.059670133,4.212370051
0.059703467,4.21365417
0.0597368,4.215102452
0.059770133,4.21702812
0.059803467,4.217502268
0.0598368,4.21972207
0.059870133,4.221220587
0.059903467,4.221474889
0.0599368,4.222964176
0.059970133,4.224098481
0.060003467,4.226637299
0.0600368,4.228159587
0.060070133,4.229701495
0.060103467,4.230459862
0.0601368,4.232285213
0.060170133,4.233436216
0.060203467,4.236070521
0.0602368,4.236622083
0.060270133,4.237290696
0.060303467,4.238641292
0.0603368,4.238600272
0.060370133,4.24105325
0.060403467,4.24265248
0.0604368,4.244472972
0.060470133,4.24582558
0.060503467,4.245628368
0.0605368,4.2474969
0.060570133,4.248262005
0.060603467,4.25058344
0.0606368,4.252154313
0.060670133,4.252570745
0.060703467,4.255494541
0.0607368,4.256788314
0.060770133,4.257899768
0.060803467,4.259465688
0.0608368,4.26045849
0.060870133,4.262275651
0.060903467,4.263224858
0.0609368,4.264836542
0.060970133,4.266028478
0.061003467,4.267199181
0.0610368,4.269398767
0.061070133,4.270073799
0.061103467,4.270950428
0.0611368,4.272627921
0.061170133,4.27425069
0.061203467,4.276271175
0.0612368,4.277163863
0.061270133,4.27780456
0.061303467,4.278796567
0.0613368,4.280274109
0.061370133,4.282434045
0.061403467,4.283392442
0.0614368,4.284791737
0.061470133,4.285295575
0.061503467,4.286934426
0.0615368,4.288837735
0.061570133,4.29026751
0.061603467,4.291871151
0.0616368,4.293628198
0.061670133,4.294057699
0.061703467,4.296123198
0.0617368,4.296776842
0.061770133,4.29822229
0.061803467,4.299981787
0.0618368,4.299959772
0.061870133,4.302007785
0.061903467,4.304036898
0.0619368,4.305375503
0.061970133,4.307215679
0.062003467,4.30795206
0.0620368,4.309599482
0.062070133,4.309953059
0.062103467,4.311827509
0.0621368,4.313927615
0.062170133,4.315098954
0.062203467,4.316723983
0.0622368,4.317138653
0.062270133,4.317958324
0.062303467,4.319568476
0.0623368,4.319892884
0.062370133,4.322473534
0.062403467,4.324221199
0.0624368,4.325626887
0.062470133,4.326382475
0.062503467,4.326517595
0.0625368,4.328917925
0.062570133,4.33059752
0.062603467,4.33208807
0.0626368,4.333347351
0.062670133,4.333617083
0.062703467,4.335159042
0.0627368,4.336888686
0.062770133,4.337401632
0.062803467,4.339370879
0.0628368,4.34059778
0.062870133,4.342097951
0.062903467,4.343579071
0.0629368,4.344391665
0.062970133,4.34642033
0.063003467,4.3475892
0.0630368,4.348374345
0.063070133,4.349313656
0.063103467,4.350923747
0.0631368,4.353184484
0.063170133,4.353931994
0.063203467,4.355669306
0.0632368,4.356155553
0.063270133,4.358084278
0.063303467,4.35934026
0.0633368,4.360032794
0.063370133,4.361678594
0.063403467,4.362653587
0.0634368,4.364526342
0.063470133,4.366818333
0.063503467,4.367047637
0.0635368,4.368561711
0.063570133,4.369659637
0.063603467,4.3705695
0.0636368,4.372631006
0.063670133,4.373083758
0.063703467,4.375430112
0.0637368,4.375776812
0.063770133,4.377660309
0.063803467,4.379111796
0.0638368,4.379150949
0.063870133,4.381095629
0.063903467,4.38217961
0.0639368,4.384003684
0.063970133,4.38486394
0.064003467,4.38577134
0.0640368,4.387577133
0.064070133,4.388515147
0.064103467,4.389020957
0.0641368,4.391013448
0.064170133,4.392010987
0.064203467,4.394040894
0.0642368,4.395213085
0.064270133,4.396897509
0.064303467,4.3983401
0.0643368,4.3989227
0.064370133,4.400586417
0.064403467,4.401611007
0.0644368,4.403106529
0.064470133,4.404100934
0.064503467,4.404731643
0.0645368,4.406464923
0.064570133,4.407923538
